k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
4792,3.973914858097,8,2*2*2*599,1x4792; 2x2396; 4x1198; 8x599,1.111236528129e-04,67.806828498528,annual/subannual harmonic scale
4793,3.973085750052,2,4793,1x4793,5.886861337842e-32,16.950240829989,annual/subannual harmonic scale
4794,3.972256987902,16,2*3*17*47,1x4794; 2x2397; 3x1598; 6x799; 17x282; 34x141; 47x102; 51x94,3.043226283690e-01,176.873014096486,annual/subannual harmonic scale
4795,3.971428571429,8,5*7*137,1x4795; 5x959; 7x685; 35x137,7.580557621327e-02,72.944244170209,annual/subannual harmonic scale
4796,3.970600500417,12,2*2*11*109,1x4796; 2x2398; 4x1199; 11x436; 22x218; 44x109,1.293099029794e-01,114.860926735609,annual/subannual harmonic scale
4797,3.969772774651,12,3*3*13*41,1x4797; 3x1599; 9x533; 13x369; 39x123; 41x117,1.850592043315e-01,120.534093943741,annual/subannual harmonic scale
4798,3.968945393914,4,2*2399,1x4798; 2x2399,2.284989634255e-16,33.904651367433,annual/subannual harmonic scale
4799,3.968118357991,2,4799,1x4799,5.380186160021e-32,16.952742393792,annual/subannual harmonic scale
4800,3.967291666667,42,2*2*2*2*2*2*3*5*5,1x4800; 2x2400; 3x1600; 4x1200; 5x960; 6x800; 8x600; 10x480; 12x400; 15x320; 16x300; 20x240; 24x200; 25x192; 30x160; 32x150; 40x120; 48x100; 50x96; 60x80; 64x75,7.927678152018e-01,638.254634887516,annual/subannual harmonic scale
4801,3.966465319725,2,4801,1x4801,5.221177628652e-32,16.953575553562,annual/subannual harmonic scale
4802,3.965639316951,10,2*7*7*7*7,1x4802; 2x2401; 7x686; 14x343; 49x98,1.150055798285e-01,94.518978420398,annual/subannual harmonic scale
4803,3.964813658130,4,3*1601,1x4803; 3x1601,3.555287823311e-11,33.908816734005,annual/subannual harmonic scale
4804,3.963988343047,6,2*2*1201,1x4804; 2x2402; 4x1201,1.412951472352e-08,50.864474647117,annual/subannual harmonic scale
4805,3.963163371488,6,5*31*31,1x4805; 5x961; 31x155,6.142172333144e-02,53.989982832091,annual/subannual harmonic scale
4806,3.962338743238,16,2*3*3*3*89,1x4806; 2x2403; 3x1602; 6x801; 9x534; 18x267; 27x178; 54x89,1.774654286165e-01,159.717598890970,annual/subannual harmonic scale
4807,3.961514458082,8,11*19*23,1x4807; 11x437; 19x253; 23x209,4.892141489941e-02,71.142352129603,annual/subannual harmonic scale
4808,3.960690515807,8,2*2*2*601,1x4808; 2x2404; 4x1202; 8x601,1.078390286425e-04,67.833269815382,annual/subannual harmonic scale
4809,3.959866916199,8,3*7*229,1x4809; 3x1603; 7x687; 21x229,2.354787556525e-02,69.424815234656,annual/subannual harmonic scale
4810,3.959043659044,16,2*5*13*37,1x4810; 2x2405; 5x962; 10x481; 13x370; 26x185; 37x130; 65x74,2.520291217555e-01,169.848472577255,annual/subannual harmonic scale
4811,3.958220744128,4,17*283,1x4811; 17x283,1.110899653824e-02,34.292239172845,annual/subannual harmonic scale
4812,3.957398171239,12,2*2*3*401,1x4812; 2x2406; 3x1604; 4x1203; 6x802; 12x401,2.045066373109e-03,101.956993706862,annual/subannual harmonic scale
4813,3.956575940162,2,4813,1x4813,4.361094141700e-32,16.958567236686,annual/subannual harmonic scale
4814,3.955754050686,8,2*29*83,1x4814; 2x2407; 29x166; 58x83,1.742979814659e-01,79.659596367227,annual/subannual harmonic scale
4815,3.954932502596,12,3*3*5*107,1x4815; 3x1605; 5x963; 9x535; 15x321; 45x107,1.090443118230e-01,112.852343129894,annual/subannual harmonic scale
4816,3.954111295681,20,2*2*2*2*7*43,1x4816; 2x2408; 4x1204; 7x688; 8x602; 14x344; 16x301; 28x172; 43x112; 56x86,2.798063966880e-01,217.052774369650,annual/subannual harmonic scale
4817,3.953290429728,2,4817,1x4817,4.107123790275e-32,16.960228366350,annual/subannual harmonic scale
4818,3.952469904525,16,2*3*11*73,1x4818; 2x2409; 3x1606; 6x803; 11x438; 22x219; 33x146; 66x73,2.206391829086e-01,165.622607536026,annual/subannual harmonic scale
4819,3.951649719859,4,61*79,1x4819; 61x79,1.224564282530e-01,38.076098093738,annual/subannual harmonic scale
4820,3.950829875519,12,2*2*5*241,1x4820; 2x2410; 4x1205; 5x964; 10x482; 20x241,2.056464983916e-02,103.861680408979,annual/subannual harmonic scale
4821,3.950010371292,4,3*1607,1x4821; 3x1607,3.249288414339e-11,33.923776236067,annual/subannual harmonic scale
4822,3.949191206968,4,2*2411,1x4822; 2x2411,1.908583774877e-16,33.924605680276,annual/subannual harmonic scale
4823,3.948372382335,8,7*13*53,1x4823; 7x689; 13x371; 53x91,1.185054718448e-01,75.891569260695,annual/subannual harmonic scale
4824,3.947553897181,24,2*2*2*3*3*67,1x4824; 2x2412; 3x1608; 4x1206; 6x804; 8x603; 9x536; 12x402; 18x268; 24x201; 36x134; 67x72,2.527126136073e-01,254.999153486316,annual/subannual harmonic scale
4825,3.946735751295,6,5*5*193,1x4825; 5x965; 25x193,3.800690682551e-02,52.824835270007,annual/subannual harmonic scale
4826,3.945917944467,8,2*19*127,1x4826; 2x2413; 19x254; 38x127,1.008187365402e-01,74.696983892341,annual/subannual harmonic scale
4827,3.945100476486,4,3*1609,1x4827; 3x1609,3.153257428906e-11,33.928750329940,annual/subannual harmonic scale
4828,3.944283347142,12,2*2*17*71,1x4828; 2x2414; 4x1207; 17x284; 34x142; 68x71,2.066120077624e-01,122.819511390660,annual/subannual harmonic scale
4829,3.943466556223,4,11*439,1x4829; 11x439,1.170879620791e-03,33.970135408652,annual/subannual harmonic scale
4830,3.942650103520,32,2*3*5*7*23,1x4830; 2x2415; 3x1610; 5x966; 6x805; 7x690; 10x483; 14x345; 15x322; 21x230; 23x210; 30x161; 35x138; 42x115; 46x105; 69x70,5.197870390535e-01,412.546010084459,annual/subannual harmonic scale
4831,3.941833988822,2,4831,1x4831,3.329169840646e-32,16.966031479229,annual/subannual harmonic scale
4832,3.941018211921,12,2*2*2*2*2*151,1x4832; 2x2416; 4x1208; 8x604; 16x302; 32x151,7.283177435875e-02,109.212849975792,annual/subannual harmonic scale
4833,3.940202772605,8,3*3*3*179,1x4833; 3x1611; 9x537; 27x179,4.577936831946e-02,70.974364862086,annual/subannual harmonic scale
4834,3.939387670666,4,2*2417,1x4834; 2x2417,1.744314231562e-16,33.934545631550,annual/subannual harmonic scale
4835,3.938572905895,4,5*967,1x4835; 5x967,4.655715715783e-07,33.935388646284,annual/subannual harmonic scale
4836,3.937758478081,24,2*2*3*13*31,1x4836; 2x2418; 3x1612; 4x1209; 6x806; 12x403; 13x372; 26x186; 31x156; 39x124; 52x93; 62x78,4.299718092327e-01,291.166854942197,annual/subannual harmonic scale
4837,3.936944387017,4,7*691,1x4837; 7x691,2.837505908143e-05,33.937989729819,annual/subannual harmonic scale
4838,3.936130632493,8,2*41*59,1x4838; 2x2419; 41x118; 59x82,2.127222691324e-01,82.314381332389,annual/subannual harmonic scale
4839,3.935317214300,4,3*1613,1x4839; 3x1613,2.969626011805e-11,33.938679999851,annual/subannual harmonic scale
4840,3.934504132231,24,2*2*2*5*11*11,1x4840; 2x2420; 4x1210; 5x968; 8x605; 10x484; 11x440; 20x242; 22x220; 40x121; 44x110; 55x88,3.537171195255e-01,275.666944724709,annual/subannual harmonic scale
4841,3.933691386077,4,47*103,1x4841; 47x103,1.053992245619e-01,37.517617282133,annual/subannual harmonic scale
4842,3.932878975630,12,2*3*3*269,1x4842; 2x2421; 3x1614; 6x807; 9x538; 18x269,1.377922497150e-02,103.226524288011,annual/subannual harmonic scale
4843,3.932066900681,4,29*167,1x4843; 29x167,5.286572873835e-02,35.736352159812,annual/subannual harmonic scale
4844,3.931255161024,12,2*2*7*173,1x4844; 2x2422; 4x1211; 7x692; 14x346; 28x173,5.359038120050e-02,107.285454688290,annual/subannual harmonic scale
4845,3.930443756450,16,3*5*17*19,1x4845; 3x1615; 5x969; 15x323; 17x285; 19x255; 51x95; 57x85,2.642253650502e-01,171.649620458013,annual/subannual harmonic scale
4846,3.929632686752,4,2*2423,1x4846; 2x2423,1.594183173137e-16,33.944460943382,annual/subannual harmonic scale
4847,3.928821951723,4,37*131,1x4847; 37x131,8.045960674953e-02,36.676510482488,annual/subannual harmonic scale
4848,3.928011551155,20,2*2*2*2*3*101,1x4848; 2x2424; 3x1616; 4x1212; 6x808; 8x606; 12x404; 16x303; 24x202; 48x101,1.511098124769e-01,195.378507961678,annual/subannual harmonic scale
4849,3.927201484842,4,13*373,1x4849; 13x373,3.057982176423e-03,34.050745060762,annual/subannual harmonic scale
4850,3.926391752577,12,2*5*5*97,1x4850; 2x2425; 5x970; 10x485; 25x194; 50x97,1.482877163598e-01,116.945389460532,annual/subannual harmonic scale
4851,3.925582354154,18,3*3*7*7*11,1x4851; 3x1617; 7x693; 9x539; 11x441; 21x231; 33x147; 49x99; 63x77,3.225267676833e-01,202.040606221258,annual/subannual harmonic scale
4852,3.924773289365,6,2*2*1213,1x4852; 2x2426; 4x1213,1.180196272019e-08,50.924114697436,annual/subannual harmonic scale
4853,3.923964558005,4,23*211,1x4853; 23x211,2.989691443693e-02,34.965240772559,annual/subannual harmonic scale
4854,3.923156159868,8,2*3*809,1x4854; 2x2427; 3x1618; 6x809,4.906280766296e-06,67.902448192644,annual/subannual harmonic scale
4855,3.922348094748,4,5*971,1x4855; 5x971,4.384587939575e-07,33.951896217458,annual/subannual harmonic scale
4856,3.921540362438,8,2*2*2*607,1x4856; 2x2428; 4x1214; 8x607,9.855635637152e-05,67.912102448547,annual/subannual harmonic scale
4857,3.920732962734,4,3*1619,1x4857; 3x1619,2.714033820781e-11,33.953528439170,annual/subannual harmonic scale
4858,3.919925895430,8,2*7*347,1x4858; 2x2429; 7x694; 14x347,4.476464297780e-03,68.212694361863,annual/subannual harmonic scale
4859,3.919119160321,4,43*113,1x4859; 43x113,9.632763823049e-02,37.225996668275,annual/subannual harmonic scale
4860,3.918312757202,36,2*2*3*3*3*3*3*5,1x4860; 2x2430; 3x1620; 4x1215; 5x972; 6x810; 9x540; 10x486; 12x405; 15x324; 18x270; 20x243; 27x180; 30x162; 36x135; 45x108; 54x90; 60x81,5.562168484451e-01,475.586063333824,annual/subannual harmonic scale
4861,3.917506685867,2,4861,1x4861,2.122772411926e-32,16.978410309752,annual/subannual harmonic scale
4862,3.916700946113,16,2*11*13*17,1x4862; 2x2431; 11x442; 13x374; 17x286; 22x221; 26x187; 34x143,1.521387593336e-01,156.495667817147,annual/subannual harmonic scale
4863,3.915895537734,4,3*1621,1x4863; 3x1621,2.633821999276e-11,33.958465695478,annual/subannual harmonic scale
4864,3.915090460526,18,2*2*2*2*2*2*2*2*19,1x4864; 2x2432; 4x1216; 8x608; 16x304; 19x256; 32x152; 38x128; 64x76,2.931484936979e-01,197.614809433906,annual/subannual harmonic scale
4865,3.914285714286,8,5*7*139,1x4865; 5x973; 7x695; 35x139,7.356169188772e-02,72.916546497071,annual/subannual harmonic scale
4866,3.913481298808,8,2*3*811,1x4866; 2x2433; 3x1622; 6x811,4.761277465803e-06,67.922187473509,annual/subannual harmonic scale
4867,3.912677213889,4,31*157,1x4867; 31x157,5.960594270894e-02,35.986076168707,annual/subannual harmonic scale
4868,3.911873459326,6,2*2*1217,1x4868; 2x2434; 4x1217,1.111466990820e-08,50.943863703320,annual/subannual harmonic scale
4869,3.911070034915,6,3*3*541,1x4869; 3x1623; 9x541,2.612585828615e-04,50.958405139861,annual/subannual harmonic scale
4870,3.910266940452,8,2*5*487,1x4870; 2x2435; 5x974; 10x487,5.789608255577e-04,67.967764173994,annual/subannual harmonic scale
4871,3.909464175734,2,4871,1x4871,1.827087147080e-32,16.982519618779,annual/subannual harmonic scale
4872,3.908661740558,32,2*2*2*3*7*29,1x4872; 2x2436; 3x1624; 4x1218; 6x812; 7x696; 8x609; 12x406; 14x348; 21x232; 24x203; 28x174; 29x168; 42x116; 56x87; 58x84,4.918720645708e-01,405.381743510316,annual/subannual harmonic scale
4873,3.907859634722,4,11*443,1x4873; 11x443,1.102692899958e-03,34.004135754645,annual/subannual harmonic scale
4874,3.907057858022,4,2*2437,1x4874; 2x2437,1.292219765336e-16,33.967501533728,annual/subannual harmonic scale
4875,3.906256410256,16,3*5*5*5*13,1x4875; 3x1625; 5x975; 13x375; 15x325; 25x195; 39x125; 65x75,2.538393112816e-01,170.363269658930,annual/subannual harmonic scale
4876,3.905455291222,12,2*2*23*53,1x4876; 2x2438; 4x1219; 23x212; 46x106; 53x92,2.453441785416e-01,126.909820551796,annual/subannual harmonic scale
4877,3.904654500718,2,4877,1x4877,1.669831921925e-32,16.984981157552,annual/subannual harmonic scale
4878,3.903854038540,12,2*3*3*271,1x4878; 2x2439; 3x1626; 6x813; 9x542; 18x271,1.336386355682e-02,103.274289414082,annual/subannual harmonic scale
4879,3.903053904489,8,7*17*41,1x4879; 7x697; 17x287; 41x119,1.012059450842e-01,74.819460162714,annual/subannual harmonic scale
4880,3.902254098361,20,2*2*2*2*5*61,1x4880; 2x2440; 4x1220; 5x976; 8x610; 10x488; 16x305; 20x244; 40x122; 61x80,2.365050127186e-01,210.035347911245,annual/subannual harmonic scale
4881,3.901454619955,4,3*1627,1x4881; 3x1627,2.407132061592e-11,33.973241004629,annual/subannual harmonic scale
4882,3.900655469070,4,2*2441,1x4882; 2x2441,1.216966744590e-16,33.974060256247,annual/subannual harmonic scale
4883,3.899856645505,4,19*257,1x4883; 19x257,1.592285150451e-02,34.515856299552,annual/subannual harmonic scale
4884,3.899058149058,24,2*2*3*11*37,1x4884; 2x2442; 3x1628; 4x1221; 6x814; 11x444; 12x407; 22x222; 33x148; 37x132; 44x111; 66x74,3.943939524493e-01,284.253049086414,annual/subannual harmonic scale
4885,3.898259979529,4,5*977,1x4885; 5x977,4.007211652542e-07,33.976530622380,annual/subannual harmonic scale
4886,3.897462136717,8,2*7*349,1x4886; 2x2443; 7x698; 14x349,4.343386769154e-03,68.249824597859,annual/subannual harmonic scale
4887,3.896664620422,8,3*3*3*181,1x4887; 3x1629; 9x543; 27x181,4.441070564309e-02,70.974295598293,annual/subannual harmonic scale
4888,3.895867430442,16,2*2*2*13*47,1x4888; 2x2444; 4x1222; 8x611; 13x376; 26x188; 47x104; 52x94,2.591196359337e-01,171.134364676865,annual/subannual harmonic scale
4889,3.895070566578,2,4889,1x4889,1.394760862447e-32,16.989895164938,annual/subannual harmonic scale
4890,3.894274028630,16,2*3*5*163,1x4890; 2x2445; 3x1630; 5x978; 6x815; 10x489; 15x326; 30x163,6.187132485512e-02,144.332133973930,annual/subannual harmonic scale
4891,3.893477816397,4,67*73,1x4891; 67x73,1.224564282530e-01,38.142670040567,annual/subannual harmonic scale
4892,3.892681929681,6,2*2*1223,1x4892; 2x2446; 4x1223,1.015804343247e-08,50.973365865524,annual/subannual harmonic scale
4893,3.891886368281,8,3*7*233,1x4893; 3x1631; 7x699; 21x233,2.217334539950e-02,69.473158249528,annual/subannual harmonic scale
4894,3.891091131998,4,2*2447,1x4894; 2x2447,1.112223859319e-16,33.983878219858,annual/subannual harmonic scale
4895,3.890296220633,8,5*11*89,1x4895; 5x979; 11x445; 55x89,1.163956133158e-01,75.880729498371,annual/subannual harmonic scale
4896,3.889501633987,36,2*2*2*2*2*3*3*17,1x4896; 2x2448; 3x1632; 4x1224; 6x816; 8x612; 9x544; 12x408; 16x306; 17x288; 18x272; 24x204; 32x153; 34x144; 36x136; 48x102; 51x96; 68x72,6.115758708853e-01,492.932082889537,annual/subannual harmonic scale
4897,3.888707371860,4,59*83,1x4897; 59x83,1.188372938524e-01,38.025172310450,annual/subannual harmonic scale
4898,3.887913434055,8,2*31*79,1x4898; 2x2449; 31x158; 62x79,1.793518153870e-01,80.165603553130,annual/subannual harmonic scale
4899,3.887119820372,8,3*23*71,1x4899; 3x1633; 23x213; 69x71,1.514697553572e-01,78.272220431979,annual/subannual harmonic scale
4900,3.886326530612,27,2*2*5*5*7*7,1x4900; 2x2450; 4x1225; 5x980; 7x700; 10x490; 14x350; 20x245; 25x196; 28x175; 35x140; 49x100; 50x98; 70x70,5.180389108267e-01,348.274942704999,annual/subannual harmonic scale
4901,3.885533564579,6,13*13*29,1x4901; 13x377; 29x169,5.418320949001e-02,53.746889343637,annual/subannual harmonic scale
4902,3.884740922073,16,2*3*19*43,1x4902; 2x2451; 3x1634; 6x817; 19x258; 38x129; 43x114; 57x86,3.093272841716e-01,178.018285725276,annual/subannual harmonic scale
4903,3.883948602896,2,4903,1x4903,1.130571181996e-32,16.995612955232,annual/subannual harmonic scale
4904,3.883156606852,8,2*2*2*613,1x4904; 2x2452; 4x1226; 8x613,9.007281306212e-05,67.990206493593,annual/subannual harmonic scale
4905,3.882364933741,12,3*3*5*109,1x4905; 3x1635; 5x981; 9x545; 15x327; 45x109,1.054242334830e-01,112.729583345333,annual/subannual harmonic scale
4906,3.881573583367,8,2*11*223,1x4906; 2x2453; 11x446; 22x223,2.640357715832e-02,69.782453379436,annual/subannual harmonic scale
4907,3.880782555533,4,7*701,1x4907; 7x701,2.442263968292e-05,33.995317458436,annual/subannual harmonic scale
4908,3.879991850041,12,2*2*3*409,1x4908; 2x2454; 3x1636; 4x1227; 6x818; 12x409,1.813262019619e-03,102.170833579324,annual/subannual harmonic scale
4909,3.879201466694,2,4909,1x4909,1.033264260395e-32,16.998058441577,annual/subannual harmonic scale
4910,3.878411405295,8,2*5*491,1x4910; 2x2455; 5x982; 10x491,5.452217830915e-04,68.030934663499,annual/subannual harmonic scale
4911,3.877621665649,4,3*1637,1x4911; 3x1637,2.071837765721e-11,33.997745880012,annual/subannual harmonic scale
4912,3.876832247557,10,2*2*2*2*307,1x4912; 2x2456; 4x1228; 8x614; 16x307,7.956349116141e-03,85.672661356261,annual/subannual harmonic scale
4913,3.876043150824,4,17*17*17,1x4913; 17x289,1.015285837337e-02,34.344565043485,annual/subannual harmonic scale
4914,3.875254375254,32,2*3*3*3*7*13,1x4914; 2x2457; 3x1638; 6x819; 7x702; 9x546; 13x378; 14x351; 18x273; 21x234; 26x189; 27x182; 39x126; 42x117; 54x91; 63x78,5.355799535982e-01,417.680058491963,annual/subannual harmonic scale
4915,3.874465920651,4,5*983,1x4915; 5x983,3.662315695240e-07,34.001014334984,annual/subannual harmonic scale
4916,3.873677786819,6,2*2*1229,1x4916; 2x2458; 4x1229,9.283752665394e-09,51.002723677968,annual/subannual harmonic scale
4917,3.872889973561,8,3*11*149,1x4917; 3x1639; 11x447; 33x149,6.625776675285e-02,72.511134290310,annual/subannual harmonic scale
4918,3.872102480683,4,2*2459,1x4918; 2x2459,9.290074581098e-17,34.003442147181,annual/subannual harmonic scale
4919,3.871315307989,2,4919,1x4919,8.893387906767e-33,17.002127618973,annual/subannual harmonic scale
4920,3.870528455285,32,2*2*2*3*5*41,1x4920; 2x2460; 3x1640; 4x1230; 5x984; 6x820; 8x615; 10x492; 12x410; 15x328; 20x246; 24x205; 30x164; 40x123; 41x120; 60x82,4.083707995473e-01,383.133960304314,annual/subannual harmonic scale
4921,3.869741922374,8,7*19*37,1x4921; 7x703; 19x259; 37x133,9.355762696666e-02,74.374780891892,annual/subannual harmonic scale
4922,3.868955709061,8,2*23*107,1x4922; 2x2461; 23x214; 46x107,1.293427681846e-01,76.810426791179,annual/subannual harmonic scale
4923,3.868169815153,6,3*3*547,1x4923; 3x1641; 9x547,2.387723624488e-04,51.023439002631,annual/subannual harmonic scale
4924,3.867384240455,6,2*2*1231,1x4924; 2x2462; 4x1231,9.009376305996e-09,51.012477781228,annual/subannual harmonic scale
4925,3.866598984772,6,5*5*197,1x4925; 5x985; 25x197,3.579346047545e-02,52.839652164669,annual/subannual harmonic scale
4926,3.865814047909,8,2*3*821,1x4926; 2x2463; 3x1642; 6x821,4.098066382088e-06,68.020163250354,annual/subannual harmonic scale
4927,3.865029429673,4,13*379,1x4927; 13x379,2.794785275037e-03,34.105806775384,annual/subannual harmonic scale
4928,3.864245129870,28,2*2*2*2*2*2*7*11,1x4928; 2x2464; 4x1232; 7x704; 8x616; 11x448; 14x352; 16x308; 22x224; 28x176; 32x154; 44x112; 56x88; 64x77,4.785777611757e-01,352.021211910109,annual/subannual harmonic scale
4929,3.863461148306,8,3*31*53,1x4929; 3x1643; 31x159; 53x93,1.697610695111e-01,79.572709151701,annual/subannual harmonic scale
4930,3.862677484787,16,2*5*17*29,1x4930; 2x2465; 5x986; 10x493; 17x290; 29x170; 34x145; 58x85,2.463595339758e-01,169.570646298311,annual/subannual harmonic scale
4931,3.861894139120,2,4931,1x4931,7.428381997047e-33,17.006999728568,annual/subannual harmonic scale
4932,3.861111111111,18,2*2*3*3*137,1x4932; 2x2466; 3x1644; 4x1233; 6x822; 9x548; 12x411; 18x274; 36x137,8.916600072105e-02,166.714987563125,annual/subannual harmonic scale
4933,3.860328400568,2,4933,1x4933,7.208840130527e-33,17.007810594179,annual/subannual harmonic scale
4934,3.859546007296,4,2*2467,1x4934; 2x2467,8.239557004602e-17,34.016431807470,annual/subannual harmonic scale
4935,3.858763931104,16,3*5*7*47,1x4935; 3x1645; 5x987; 7x705; 15x329; 21x235; 35x141; 47x105,2.009041226008e-01,163.405785889424,annual/subannual harmonic scale
